date,consumption,wind,solar,wind_solar
12/5/2010,1329.448,252.413,,
12/6/2010,1576.333,33.403,,
12/7/2010,1605.18,20.403,,
12/8/2010,1610.804,29.274,,
12/9/2010,1625.65,199.354,,
12/10/2010,1594.237,172.446,,
12/11/2010,1445.663,446.271,,
12/12/2010,1283.285,214.76,,
12/13/2010,1576.131,80.591,,
12/14/2010,1645.804,141.052,,
12/15/2010,1644.222,106.395,,
12/16/2010,1652.187,195.033,,
12/17/2010,1571.711,35.589,,
12/18/2010,1392.611,39.752,,
12/19/2010,1267.556,70.777,,
12/20/2010,1538.837,91.965,,
12/21/2010,1537.312,43.151,,
12/22/2010,1487.529,63.858,,
12/23/2010,1416.185,117.931,,
12/24/2010,1215.323,177.232,,
12/25/2010,1145.555,82.614,,
12/26/2010,1149.256,33.876,,
12/27/2010,1339.74,48.36,,
12/28/2010,1357.764,52.291,,
12/29/2010,1357.192,19.869,,
12/30/2010,1332.367,15.745,,
12/31/2010,1199.812,117.325,,
1/1/2011,1080.314,255.424,,
1/2/2011,1104.799,110.733,,
1/3/2011,1422.242,41.719,,
1/4/2011,1482.161,91.253,,
1/5/2011,1489.005,166.576,,
1/6/2011,1387.512,226.384,,
1/7/2011,1404.173,138.973,,
1/8/2011,1248.835,286.042,,
1/9/2011,1161.691,162.665,,
1/10/2011,1495.649,75.205,,
1/11/2011,1530.622,141.409,,
1/12/2011,1536.61,195.856,,
1/13/2011,1528.005,150.425,,
1/14/2011,1489.536,236.989,,
1/15/2011,1269.807,259.701,,
1/16/2011,1158.68,214.495,,
1/17/2011,1482.824,113.283,,
1/18/2011,1520.566,75.149,,
1/19/2011,1538.906,49.55,,
1/20/2011,1559.147,35.057,,
1/21/2011,1544.487,25.984,,
1/22/2011,1338.866,25.296,,
1/23/2011,1207.908,34.275,,
1/24/2011,1530.659,79.259,,
1/25/2011,1562.18,194.225,,
1/26/2011,1568.568,51.444,,
1/27/2011,1571.236,52.421,,
1/28/2011,1553.966,66.728,,
1/29/2011,1354.328,28.819,,
1/30/2011,1228.002,17.861,,
1/31/2011,1553.724,8.913,,
2/1/2011,1607.306,76.705,,
2/2/2011,1599.595,183.087,,
2/3/2011,1572.52,251.078,,
2/4/2011,1532.522,493.38,,
2/5/2011,1298.435,481.145,,
2/6/2011,1173.3,374.043,,
2/7/2011,1472.621,321.045,,
2/8/2011,1505.453,248.573,,
2/9/2011,1523.607,49.729,,
2/10/2011,1518.262,146.471,,
2/11/2011,1466.917,170.221,,
2/12/2011,1254.182,147.676,,
2/13/2011,1143.461,94.162,,
2/14/2011,1459.736,213.386,,
2/15/2011,1505.231,166.367,,
2/16/2011,1487.208,95.706,,
2/17/2011,1503.79,75.763,,
2/18/2011,1506.451,46.972,,
2/19/2011,1278.38,113.654,,
2/20/2011,1174.911,155.118,,
2/21/2011,1517.787,104.381,,
2/22/2011,1557.384,61.249,,
2/23/2011,1573.469,81.383,,
2/24/2011,1557.491,84.785,,
2/25/2011,1512.316,92.576,,
2/26/2011,1280.418,140.608,,
2/27/2011,1160.09,83.855,,
2/28/2011,1471.11,39.149,,
3/1/2011,1489.261,73.691,,
3/2/2011,1499.328,113.693,,
3/3/2011,1495.256,59.738,,
3/4/2011,1470.026,24.093,,
3/5/2011,1263.706,121.492,,
3/6/2011,1141.524,71.831,,
3/7/2011,1412.353,92.244,,
3/8/2011,1448.185,128.044,,
3/9/2011,1479.812,261.503,,
3/10/2011,1465.654,344.399,,
3/11/2011,1429.635,223.541,,
3/12/2011,1207.971,89.62,,
3/13/2011,1089.81,40.836,,
3/14/2011,1408.525,13.554,,
3/15/2011,1404.983,151.32,,
3/16/2011,1437.534,228.173,,
3/17/2011,1466.414,92.085,,
3/18/2011,1441.319,104.494,,
3/19/2011,1186.426,48.539,,
3/20/2011,1092.594,18.004,,
3/21/2011,1418.354,51.428,,
3/22/2011,1441.497,71.271,,
3/23/2011,1437.463,64.159,,
3/24/2011,1425.321,104.694,,
3/25/2011,1402.984,90.807,,
3/26/2011,1197.815,45.989,,
3/27/2011,1065.539,18.674,,
3/28/2011,1399.327,72.513,,
3/29/2011,1414.582,31.024,,
3/30/2011,1411.898,36.472,,
3/31/2011,1431.579,204.34,,
4/1/2011,1396.482,184.59,,
4/2/2011,1146.676,82.594,,
4/3/2011,1060.371,45.221,,
4/4/2011,1416.563,87.564,,
4/5/2011,1431.696,182.346,,
4/6/2011,1427.643,175.029,,
4/7/2011,1458.444,297.291,,
4/8/2011,1430.029,320.122,,
4/9/2011,1187.092,127.047,,
4/10/2011,1082.334,32.404,,
4/11/2011,1410.998,48.787,,
4/12/2011,1466.407,363.46,,
4/13/2011,1473.387,279.982,,
4/14/2011,1464.788,27.013,,
4/15/2011,1429.578,15.185,,
4/16/2011,1209.07,17.877,,
4/17/2011,1079.892,21.446,,
4/18/2011,1407.477,34.289,,
4/19/2011,1425.741,50.367,,
4/20/2011,1417.891,29.607,,
4/21/2011,1378.554,44.515,,
4/22/2011,1066.316,90.464,,
4/23/2011,1090.041,127.764,,
4/24/2011,964.829,86.353,,
4/25/2011,1000.534,64.372,,
4/26/2011,1361.462,62.546,,
4/27/2011,1415.022,54.498,,
4/28/2011,1405.124,99.258,,
4/29/2011,1380.972,218.971,,
4/30/2011,1136.556,229.086,,
5/1/2011,971.752,141.623,,
5/2/2011,1371.201,158.866,,
5/3/2011,1420.217,59.56,,
5/4/2011,1431.142,40.421,,
5/5/2011,1424.536,25.356,,
5/6/2011,1385.438,50.604,,
5/7/2011,1176.578,141.319,,
5/8/2011,1055.016,183.48,,
5/9/2011,1395.54,113.356,,
5/10/2011,1421.322,32.501,,
5/11/2011,1418.886,29.866,,
5/12/2011,1415.283,52.967,,
5/13/2011,1382.053,70.733,,
5/14/2011,1170.63,90.358,,
5/15/2011,1033.263,122.834,,
5/16/2011,1367.012,177.875,,
5/17/2011,1393.951,132.794,,
5/18/2011,1406.908,42.693,,
5/19/2011,1417.387,23.943,,
5/20/2011,1390.054,13.708,,
5/21/2011,1167.279,25.75,,
5/22/2011,1055.781,120.751,,
5/23/2011,1372.984,101.706,,
5/24/2011,1406.008,196.054,,
5/25/2011,1396.676,83.832,,
5/26/2011,1417.049,207.152,,
5/27/2011,1393.554,189.178,,
5/28/2011,1159.803,101.053,,
5/29/2011,1043.107,128.784,,
5/30/2011,1383.248,60.519,,
5/31/2011,1416.199,99.524,,
6/1/2011,1352.278,94.961,,
6/2/2011,1044.364,61.976,,
6/3/2011,1210.604,81.875,,
6/4/2011,1117.677,65.929,,
6/5/2011,1032.762,77.85,,
6/6/2011,1377.524,42.077,,
6/7/2011,1408.77,25.129,,
6/8/2011,1395.61,109.163,,
6/9/2011,1399.686,92.081,,
6/10/2011,1357.049,19.463,,
6/11/2011,1126.835,33.935,,
6/12/2011,946.096,11.342,,
6/13/2011,995.46,62.986,,
6/14/2011,1363.213,32.813,,
6/15/2011,1400.402,12.308,,
6/16/2011,1406.481,63.595,,
6/17/2011,1364.349,107.392,,
6/18/2011,1148.773,200.159,,
6/19/2011,1026.796,301.85,,
6/20/2011,1340.264,120.177,,
6/21/2011,1386.096,67.869,,
6/22/2011,1373.855,99.584,,
6/23/2011,1131.391,137.394,,
6/24/2011,1253.125,107.094,,
6/25/2011,1129.227,74.695,,
6/26/2011,1026.129,23.744,,
6/27/2011,1361.952,53.1,,
6/28/2011,1383.681,79.015,,
6/29/2011,1400.54,72.554,,
6/30/2011,1367.841,137.883,,
7/1/2011,1331.41,113.368,,
7/2/2011,1108.551,252.521,,
7/3/2011,1014.854,217.609,,
7/4/2011,1358.545,60.049,,
7/5/2011,1390.187,13.272,,
7/6/2011,1391.762,55.784,,
7/7/2011,1395.315,31.88,,
7/8/2011,1358.948,74.14,,
7/9/2011,1141.552,76.644,,
7/10/2011,1023.542,22.717,,
7/11/2011,1354.459,18.548,,
7/12/2011,1401.985,67.055,,
7/13/2011,1400.376,111.647,,
7/14/2011,1359.981,255.389,,
7/15/2011,1323.392,201.237,,
7/16/2011,1115.463,106.702,,
7/17/2011,1009.417,155.003,,
7/18/2011,1318.246,167.937,,
7/19/2011,1350.734,40.553,,
7/20/2011,1352.434,86.377,,
7/21/2011,1338.309,114.971,,
7/22/2011,1307.515,284.356,,
7/23/2011,1092.609,287.591,,
7/24/2011,993.35,253.398,,
7/25/2011,1281.888,33.139,,
7/26/2011,1297.921,13.567,,
7/27/2011,1317.598,18.213,,
7/28/2011,1305.673,40.956,,
7/29/2011,1267.569,140.794,,
7/30/2011,1054.086,191.78,,
7/31/2011,954.143,64.871,,
8/1/2011,1259.474,15.27,,
8/2/2011,1293.695,50.389,,
8/3/2011,1298.464,69.1,,
8/4/2011,1296.757,35.133,,
8/5/2011,1277.144,37.87,,
8/6/2011,1113.54,46.642,,
8/7/2011,991.488,118.977,,
8/8/2011,1250.463,195.608,,
8/9/2011,1253.656,311.899,,
8/10/2011,1260.973,175.127,,
8/11/2011,1255.518,217.499,,
8/12/2011,1264.989,68.406,,
8/13/2011,1066.972,17.599,,
8/14/2011,979.297,71.681,,
8/15/2011,1218.898,44.782,,
8/16/2011,1281.479,18.632,,
8/17/2011,1296.609,32.896,,
8/18/2011,1311.168,35.484,,
8/19/2011,1287.353,178.181,,
8/20/2011,1070.705,44.979,,
8/21/2011,982.011,58.083,,
8/22/2011,1326.117,46.489,,
8/23/2011,1359.208,86.361,,
8/24/2011,1353.052,36.598,,
8/25/2011,1350.649,26.022,,
8/26/2011,1350.721,118.451,,
8/27/2011,1097.461,118.563,,
8/28/2011,983.708,144.881,,
8/29/2011,1306.122,185.829,,
8/30/2011,1324.197,114.219,,
8/31/2011,1343.465,40.674,,
9/1/2011,1364.571,11.755,,
9/2/2011,1354.447,14.966,,
9/3/2011,1152.872,32.961,,
9/4/2011,1057.882,53.713,,
9/5/2011,1373.96,135.168,,
9/6/2011,1379.099,283.628,,
9/7/2011,1376.702,297.681,,
9/8/2011,1381.408,199.192,,
9/9/2011,1379.194,41.667,,
9/10/2011,1147.994,50.609,,
9/11/2011,1042.874,90.479,,
9/12/2011,1367.281,270.417,,
9/13/2011,1388.066,257.444,,
9/14/2011,1376.68,241.533,,
9/15/2011,1375.75,134.905,,
9/16/2011,1360.534,48.784,,
9/17/2011,1144.622,80.06,,
9/18/2011,1036.406,68.655,,
9/19/2011,1357.303,64.758,,
9/20/2011,1383.449,78.43,,
9/21/2011,1377.459,86.57,,
9/22/2011,1379.248,135.278,,
9/23/2011,1353.942,48.114,,
9/24/2011,1131.997,22.358,,
9/25/2011,1039.603,17.122,,
9/26/2011,1370.917,35.13,,
9/27/2011,1399.823,8.643,,
9/28/2011,1395.705,24.736,,
9/29/2011,1402.594,28.245,,
9/30/2011,1368.823,25.69,,
10/1/2011,1164.573,8.1,,
10/2/2011,1039.455,14.676,,
10/3/2011,1061.849,95.156,,
10/4/2011,1389.196,144.634,,
10/5/2011,1423.514,157.136,,
10/6/2011,1437.352,296.835,,
10/7/2011,1406.627,189.699,,
10/8/2011,1184.899,207.196,,
10/9/2011,1070.484,123.191,,
10/10/2011,1417.704,294.597,,
10/11/2011,1433.538,271.849,,
10/12/2011,1437.389,106.855,,
10/13/2011,1431.205,39.198,,
10/14/2011,1409.235,40.636,,
10/15/2011,1196.039,75.295,,
10/16/2011,1080.772,78.762,,
10/17/2011,1432.886,89.61,,
10/18/2011,1462.545,268.373,,
10/19/2011,1462.723,196.005,,
10/20/2011,1465.479,114.123,,
10/21/2011,1447.614,69.34,,
10/22/2011,1220.753,96.011,,
10/23/2011,1096.752,122.855,,
10/24/2011,1432.816,283.906,,
10/25/2011,1454.961,252.913,,
10/26/2011,1462.579,76.692,,
10/27/2011,1456.567,84.648,,
10/28/2011,1426.774,29.808,,
10/29/2011,1197.73,37.873,,
10/30/2011,1083.878,66.507,,
10/31/2011,1273.574,39.211,,
11/1/2011,1216.177,73.029,,
11/2/2011,1441.74,52.485,,
11/3/2011,1464.221,115.025,,
11/4/2011,1437.942,101.912,,
11/5/2011,1219.767,85.908,,
11/6/2011,1100.276,45.974,,
11/7/2011,1442.192,92.109,,
11/8/2011,1489.599,67.776,,
11/9/2011,1481.952,21.783,,
11/10/2011,1488.715,95.603,,
11/11/2011,1464.244,195.574,,
11/12/2011,1242.931,71.936,,
11/13/2011,1138.125,20.781,,
11/14/2011,1490.052,18.393,,
11/15/2011,1541.901,54.223,,
11/16/2011,1534.039,61.191,,
11/17/2011,1540.679,28.607,,
11/18/2011,1509.202,19.119,,
11/19/2011,1266.468,16.865,,
11/20/2011,1137.805,19.701,,
11/21/2011,1496.654,31.72,,
11/22/2011,1540.564,22.571,,
11/23/2011,1557.65,21.553,,
11/24/2011,1549.322,91.387,,
11/25/2011,1524.047,221.703,,
11/26/2011,1280.691,312.053,,
11/27/2011,1159.414,427.222,,
11/28/2011,1501.093,131.043,,
11/29/2011,1543.25,193.681,,
11/30/2011,1533.63,186.166,,
12/1/2011,1528.032,239.813,,
12/2/2011,1483.922,199.747,,
12/3/2011,1275.396,382.149,,
12/4/2011,1144.172,302.836,,
12/5/2011,1487.929,292.27,,
12/6/2011,1559.132,268.613,,
12/7/2011,1569.945,347.462,,
12/8/2011,1546.424,362.952,,
12/9/2011,1509.629,411.114,,
12/10/2011,1270.216,237.124,,
12/11/2011,1145.702,146.382,,
12/12/2011,1501.819,223.919,,
12/13/2011,1557.446,421.13,,
12/14/2011,1531.311,,,
12/15/2011,1527.552,287.698,,
12/16/2011,1505.59,345.092,,
12/17/2011,1281.529,315.105,,
12/18/2011,1183.141,238.178,,
12/19/2011,1503.744,176.482,,
12/20/2011,1513.241,180.574,,
12/21/2011,1485.166,115.051,,
12/22/2011,1422.471,67.521,,
12/23/2011,1309.173,154.101,,
12/24/2011,1080.905,271.457,,
12/25/2011,1011.431,299.176,,
12/26/2011,1010.596,259.368,,
12/27/2011,1206.98,153.273,,
12/28/2011,1216.645,206.874,,
12/29/2011,1226.888,415.505,,
12/30/2011,1199.866,251.088,,
12/31/2011,1077.625,83.185,,
1/1/2012,948.128,227.465,6.587,234.052
1/2/2012,1269.581,207.327,6.574,213.901
1/3/2012,1334.745,473.468,24.679,498.147
1/4/2012,1347.136,499.804,14.681,514.485
1/5/2012,1376.658,523.851,5.071,528.922
1/6/2012,1291.215,286.265,13.16,299.425
1/7/2012,1175.688,368.288,4.115,372.403
1/8/2012,1103.383,220.851,8.44,229.291
1/9/2012,1443.371,151.837,5.264,157.101
1/10/2012,1434.631,175.995,17.827,193.822
1/11/2012,1449.768,197.434,10.849,208.283
1/12/2012,1442.448,446.327,18.023,464.35
1/13/2012,1403.402,415.106,18.778,433.884
1/14/2012,1203.165,174.69,26.772,201.462
1/15/2012,1150.92,34.468,36.609,71.077
1/16/2012,1487.782,52.345,39.682,92.027
1/17/2012,1518.074,76.43,31.036,107.466
1/18/2012,1498.809,225.266,40.924,266.19
1/19/2012,1470.066,282.584,3.885,286.469
1/20/2012,1448.554,245.754,15.022,260.776
1/21/2012,1242.307,344.898,3.191,348.089
1/22/2012,1120.283,418.173,8.993,427.166
1/23/2012,1454.47,115.608,11.676,127.284
1/24/2012,1493.954,32.889,14.718,47.607
1/25/2012,1498.37,48.451,27.116,75.567
1/26/2012,1483.586,203.965,39.336,243.301
1/27/2012,1458.967,90.621,12.284,102.905
1/28/2012,1256.093,27.172,9.698,36.87
1/29/2012,1149.243,78.807,9.114,87.921
1/30/2012,1454.17,185.983,21.558,207.541
1/31/2012,1485.711,208.673,32.078,240.751
2/1/2012,1511.866,199.607,43.502,243.109
2/2/2012,1563.407,73.469,44.675,118.144
2/3/2012,1563.631,36.352,46.51,82.862
2/4/2012,1372.614,20.551,45.225,65.776
2/5/2012,1279.432,55.522,54.572,110.094
2/6/2012,1574.766,34.896,55.389,90.285
2/7/2012,1615.078,100.312,19.867,120.179
2/8/2012,1613.774,93.763,36.93,130.693
2/9/2012,1591.532,132.219,19.042,151.261
2/10/2012,1581.287,52.122,34.873,86.995
2/11/2012,1377.404,32.375,44.629,77.004
2/12/2012,1264.254,62.659,45.176,107.835
2/13/2012,1561.987,25.984,11.287,37.271
2/14/2012,1550.366,146.495,9.61,156.105
2/15/2012,1476.037,413.367,18.877,432.244
2/16/2012,1504.119,130.247,38.176,168.423
2/17/2012,1438.857,196.515,17.328,213.843
2/18/2012,1236.069,237.889,26.248,264.137
2/19/2012,1107.431,272.655,30.382,303.037
2/20/2012,1401.873,160.315,53.794,214.109
2/21/2012,1434.533,281.909,57.984,339.893
2/22/2012,1453.507,287.635,74.904,362.539
2/23/2012,1427.402,353.51,18.927,372.437
2/24/2012,1373.8,382.777,29.281,412.058
2/25/2012,1133.184,302.102,42.667,344.769
2/26/2012,1086.743,95.234,37.214,132.448
2/27/2012,1436.095,86.956,43.099,130.055
2/28/2012,1408.211,231.923,16.19,248.113
2/29/2012,1434.062,77.024,30.36,107.384
3/1/2012,1411.553,62.293,40.042,102.335
3/2/2012,1402.006,39.972,38.665,78.637
3/3/2012,1186.275,107.629,55.38,163.009
3/4/2012,1072.078,80.685,32.054,112.739
3/5/2012,1388.816,154.206,32.907,187.113
3/6/2012,1433.166,61.69,83.002,144.692
3/7/2012,1455.451,157.059,75.157,232.216
3/8/2012,1412.181,150.182,44.725,194.907
3/9/2012,1399.515,126.102,92.597,218.699
3/10/2012,1153.172,216.614,59.995,276.609
3/11/2012,1042.487,200.788,22.692,223.48
3/12/2012,1347.463,194.245,37.298,231.543
3/13/2012,1391.174,119.98,31.899,151.879
3/14/2012,1403.836,65.823,56.3,122.123
3/15/2012,1411.75,24.083,100.78,124.863
3/16/2012,1365.107,74.494,111.971,186.465
3/17/2012,1156.49,74.31,95.086,169.396
3/18/2012,1062.459,162.956,58.994,221.95
3/19/2012,1323.263,159.868,75.965,235.833
3/20/2012,1377.97,145.134,109.882,255.016
3/21/2012,1382.409,53.161,106.847,160.008
3/22/2012,1390.429,40.73,116.147,156.877
3/23/2012,1359.065,20.328,114.221,134.549
3/24/2012,1150.784,25.567,106.528,132.095
3/25/2012,1026.274,51.936,122.306,174.242
3/26/2012,1330.815,31.232,123.155,154.387
3/27/2012,1337.854,105.519,117.978,223.497
3/28/2012,1310.033,204.92,124.795,329.715
3/29/2012,1290.457,375.829,66.031,441.86
3/30/2012,1277.08,374.948,35.938,410.886
3/31/2012,1085.784,366.241,57.56,423.801
4/1/2012,1115.065,249.075,123.877,372.952
4/2/2012,1370.145,146.464,98.851,245.315
4/3/2012,1340.124,58.51,98.814,157.324
4/4/2012,1391.355,113.717,62.194,175.911
4/5/2012,1356.529,46.721,41.681,88.402
4/6/2012,1095.619,75.98,50.362,126.342
4/7/2012,1048.47,189.306,56.917,246.223
4/8/2012,927.223,59.544,93.379,152.923
4/9/2012,1030.772,208.754,57.225,265.979
4/10/2012,1349.738,198.653,87.841,286.494
4/11/2012,1398.856,51.131,54.584,105.715
4/12/2012,1288.302,20.678,86.319,106.997
4/13/2012,1292.923,26.534,87.459,113.993
4/14/2012,1222.985,36.079,88.042,124.121
4/15/2012,1166.63,149.303,54.789,204.092
4/16/2012,1419.061,164.217,70.576,234.793
4/17/2012,1414.206,121.871,123.51,245.381
4/18/2012,1440.052,124.69,87.082,211.772
4/19/2012,1418.122,92.252,112.086,204.338
4/20/2012,1393.302,42.379,91.006,133.385
4/21/2012,1214.49,92.366,99.61,191.976
4/22/2012,1063.047,89.137,87.018,176.155
4/23/2012,1310.91,93.296,106.431,199.727
4/24/2012,1320.723,74.549,67.324,141.873
4/25/2012,1361.395,154.065,111.891,265.956
4/26/2012,1427.093,246.672,97.57,344.242
4/27/2012,1400.451,94.387,118.984,213.371
4/28/2012,1176.568,120.519,139.732,260.251
4/29/2012,1029.079,146.995,85.825,232.82
4/30/2012,1149.575,107.085,132.319,239.404
5/1/2012,987.135,97.453,145.855,243.308
5/2/2012,1342.821,87.211,142.476,229.687
5/3/2012,1388.235,40.688,118.947,159.635
5/4/2012,1358.086,62.373,140.705,203.078
5/5/2012,1131.952,51.582,70.418,122
5/6/2012,1044.236,29.245,65.151,94.396
5/7/2012,1359.119,16.205,94.13,110.335
5/8/2012,1354.063,84.137,143.577,227.714
5/9/2012,1375.723,97.102,97.601,194.703
5/10/2012,1377.249,162.854,135.201,298.055
5/11/2012,1339.914,214.08,131.504,345.584
5/12/2012,1086.144,234.305,92.039,326.344
5/13/2012,1026.929,48.934,139.258,188.192
5/14/2012,1334.738,90.154,167.271,257.425
5/15/2012,1371.732,92.488,119.739,212.227
5/16/2012,1331.02,218.675,103.286,321.961
5/17/2012,1026.276,102.796,161.216,264.012
5/18/2012,1172.391,132.916,131.215,264.131
5/19/2012,1093.637,42.846,151.077,193.923
5/20/2012,1020.247,76.299,155.399,231.698
5/21/2012,1327.358,121.186,127.468,248.654
5/22/2012,1377.557,85.312,142.533,227.845
5/23/2012,1389.264,98.283,143.103,241.386
5/24/2012,1369.164,144.02,167.993,312.013
5/25/2012,1333.026,106.146,189.252,295.398
5/26/2012,1112.973,65.694,187.619,253.313
5/27/2012,960.155,23.349,138.597,161.946
5/28/2012,988.853,36.311,151.315,187.626
5/29/2012,1308.959,115.003,155.356,270.359
5/30/2012,1360.133,55.879,131.747,187.626
5/31/2012,1371.961,57.814,105.132,162.946
6/1/2012,1245.228,221.362,95.347,316.709
6/2/2012,1050.443,121.44,135.864,257.304
6/3/2012,1004.252,44.17,63.568,107.738
6/4/2012,1309.374,59.878,86.217,146.095
6/5/2012,1297.404,86.301,119,205.301
6/6/2012,1315.237,63.311,85.52,148.831
6/7/2012,1112.364,46.993,119.729,166.722
6/8/2012,1183.864,149.622,107.792,257.414
6/9/2012,1051.796,206.779,132.212,338.991
6/10/2012,984.376,59.018,113.54,172.558
6/11/2012,1326.483,21.939,111.819,133.758
6/12/2012,1343.234,36.683,103.699,140.382
6/13/2012,1326.28,60.34,94.355,154.695
6/14/2012,1336.51,17.666,125.229,142.895
6/15/2012,1319.754,70.26,131.695,201.955
6/16/2012,1104.877,107.732,130.567,238.299
6/17/2012,978.189,124.855,144.327,269.182
6/18/2012,1295.526,147.265,154.441,301.706
6/19/2012,1359.305,23.53,137.322,160.852
6/20/2012,1361.987,50.944,74.925,125.869
6/21/2012,1367.348,60.363,114.209,174.572
6/22/2012,1288.989,139.503,151.003,290.506
6/23/2012,1074.347,119.951,154.13,274.081
6/24/2012,966.313,194.586,118.912,313.498
6/25/2012,1239.681,282.34,117.876,400.216
6/26/2012,1280.592,173.629,133.302,306.931
6/27/2012,1355.332,46.729,118.711,165.44
6/28/2012,1352.232,44.803,148.484,193.287
6/29/2012,1328.236,62.862,143.348,206.21
6/30/2012,1109.917,41.056,161.58,202.636
7/1/2012,980.695,86.751,90.8,177.551
7/2/2012,1305.601,29.88,85.774,115.654
7/3/2012,1351.059,13.989,93.205,107.194
7/4/2012,1357.488,32.237,144.079,176.316
7/5/2012,1358.012,60.654,128.246,188.9
7/6/2012,1320.339,37.26,113.291,150.551
7/7/2012,1088.072,21.722,120.097,141.819
7/8/2012,979.263,102.489,129.69,232.179
7/9/2012,1277.879,184.585,132.026,316.611
7/10/2012,1335.8,63.672,138.975,202.647
7/11/2012,1308.424,119.022,114.564,233.586
7/12/2012,1270.422,158.374,115.136,273.51
7/13/2012,1279.65,80.134,80.366,160.5
7/14/2012,1044.088,154.526,111.911,266.437
7/15/2012,963.849,81.986,113.272,195.258
7/16/2012,1244.002,167.532,116.698,284.23
7/17/2012,1283.296,147.874,93.429,241.303
7/18/2012,1311.236,138.815,124.825,263.64
7/19/2012,1260.459,255.453,105.139,360.592
7/20/2012,1254.104,114.903,88.115,203.018
7/21/2012,1036.902,78.814,99.942,178.756
7/22/2012,955.195,29.08,142.052,171.132
7/23/2012,1264.464,61.45,183.983,245.433
7/24/2012,1298.041,53.431,175.347,228.778
7/25/2012,1315.315,25.314,137.746,163.06
7/26/2012,1324.677,30.718,157.008,187.726
7/27/2012,1315.591,48.153,159.008,207.161
7/28/2012,1068.831,66.337,89.817,156.154
7/29/2012,946.804,66.075,99.148,165.223
7/30/2012,1226.413,85.451,134.721,220.172
7/31/2012,1275.594,37.241,128.371,165.612
8/1/2012,1281.36,54.994,170.637,225.631
8/2/2012,1273.384,76.201,134.865,211.066
8/3/2012,1252.979,27.344,125.599,152.943
8/4/2012,1052.731,23.475,130.924,154.399
8/5/2012,970.34,19.899,115.923,135.822
8/6/2012,1218.308,120.776,86.424,207.2
8/7/2012,1195.361,186.065,97.645,283.71
8/8/2012,1232.55,73.492,128.004,201.496
8/9/2012,1251.813,45.277,125.946,171.223
8/10/2012,1220.577,47.461,122.653,170.114
8/11/2012,1027.19,34.149,133.25,167.399
8/12/2012,949.652,85.684,164.407,250.091
8/13/2012,1234.586,96.343,158.279,254.622
8/14/2012,1269.779,64.136,153.658,217.794
8/15/2012,1255.451,92.333,150.382,242.715
8/16/2012,1287.796,34.536,85.779,120.315
8/17/2012,1266.992,20.892,149.786,170.678
8/18/2012,1070.076,68.438,161.008,229.446
8/19/2012,992.062,57.993,158.447,216.44
8/20/2012,1322.886,66.484,136.485,202.969
8/21/2012,1367.368,20.659,127.859,148.518
8/22/2012,1314.675,143.3,128.809,272.109
8/23/2012,1314.028,61.385,144.194,205.579
8/24/2012,1306.214,30.648,63.245,93.893
8/25/2012,1072.07,115.102,103.898,219
8/26/2012,927.762,227.026,93.021,320.047
8/27/2012,1264.911,70.863,144.41,215.273
8/28/2012,1309.94,68.393,115.037,183.43
8/29/2012,1330.271,37.135,115.197,152.332
8/30/2012,1323.241,33.321,61.561,94.882
8/31/2012,1306.101,67.109,51.478,118.587
9/1/2012,1103.823,38.744,73.055,111.799
9/2/2012,1020.169,35.317,94.999,130.316
9/3/2012,1345.341,19.479,89.052,108.531
9/4/2012,1370.644,33.386,126.598,159.984
9/5/2012,1361.157,64.503,84.097,148.6
9/6/2012,1350.542,87.273,113.908,201.181
9/7/2012,1310.044,139.231,128.135,267.366
9/8/2012,1109.45,56.865,129.656,186.521
9/9/2012,1011.163,61.961,144.815,206.776
9/10/2012,1351.87,80.469,129.845,210.314
9/11/2012,1380.72,106.166,90.839,197.005
9/12/2012,1367.123,59.783,50.344,110.127
9/13/2012,1366.306,31.514,93.104,124.618
9/14/2012,1294.812,259.902,114.898,374.8
9/15/2012,1089.12,123.985,67.424,191.409
9/16/2012,1010.707,75.964,138.039,214.003
9/17/2012,1353.3,70.962,108.937,179.899
9/18/2012,1376.469,108.252,111.491,219.743
9/19/2012,1354.591,119.158,88.154,207.312
9/20/2012,1368.341,91.06,119.599,210.659
9/21/2012,1341.184,83.411,108.905,192.316
9/22/2012,1079.106,152.547,68.222,220.769
9/23/2012,1031.124,73.522,92.53,166.052
9/24/2012,1336.021,260.9,52.526,313.426
9/25/2012,1361.29,161.211,80.053,241.264
9/26/2012,1383.048,80.452,69.451,149.903
9/27/2012,1349.666,148.215,69.788,218.003
9/28/2012,1330.229,135.964,99.015,234.979
9/29/2012,1104.096,151.127,62.093,213.22
9/30/2012,1011.473,112.1,96.39,208.49
10/1/2012,1336.346,84.262,67.678,151.94
10/2/2012,1341.518,92.795,93.685,186.48
10/3/2012,1050.358,193.172,80.507,273.679
10/4/2012,1295.24,201.346,32.022,233.368
10/5/2012,1301.788,294.49,49.942,344.432
10/6/2012,1113.446,154.938,66.6,221.538
10/7/2012,1027.417,171.56,61.118,232.678
10/8/2012,1375.652,92.568,91.612,184.18
10/9/2012,1361.404,157.111,55.154,212.265
10/10/2012,1384.403,65.638,58.662,124.3
10/11/2012,1397.344,57.024,79.517,136.541
10/12/2012,1372.991,176.347,37.393,213.74
10/13/2012,1121.499,156.457,82.872,239.329
10/14/2012,1047.719,126.81,61.109,187.919
10/15/2012,1380.24,137.071,25.597,162.668
10/16/2012,1413.963,201.362,84.46,285.822
